X590
Integration time [ms]: 40000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 0604028U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
1034.77;16072.000;    0.000;    0.000
1034.90;20144.000;    0.000;    0.000
1035.03;11540.000;    0.000;    0.000
1035.16;11072.000;    0.000;    0.000
1035.29;16292.000;    0.000;    0.000
1035.42;14128.000;    0.000;    0.000
1035.55;15824.000;    0.000;    0.000
1035.68;11476.000;    0.000;    0.000
1035.81;18692.000;    0.000;    0.000
1035.94; 9744.000;    0.000;    0.000
1036.07;14076.000;    0.000;    0.000
1036.20;14644.000;    0.000;    0.000
1036.33;12568.000;    0.000;    0.000
1036.46; 7740.000;    0.000;    0.000
1036.59;16312.000;    0.000;    0.000
1036.72;12512.000;    0.000;    0.000
1036.85;13044.000;    0.000;    0.000
1036.98; 8772.000;    0.000;    0.000
1037.11;13692.000;    0.000;    0.000
1037.24;10332.000;    0.000;    0.000
1037.37;15300.000;    0.000;    0.000
1037.50;10648.000;    0.000;    0.000
1037.63;14872.000;    0.000;    0.000
1037.76; 7472.000;    0.000;    0.000
1037.89;10716.000;    0.000;    0.000
1038.02;17264.000;    0.000;    0.000
1038.15;18716.000;    0.000;    0.000
1038.28; 9944.000;    0.000;    0.000
1038.41;11952.000;    0.000;    0.000
1038.54;13400.000;    0.000;    0.000
1038.67;13736.000;    0.000;    0.000
1038.80;14960.000;    0.000;    0.000
1038.93;14784.000;    0.000;    0.000
1039.06;15308.000;    0.000;    0.000
1039.19;14272.000;    0.000;    0.000
1039.32;10772.000;    0.000;    0.000
1039.45;15276.000;    0.000;    0.000
1039.58;10552.000;    0.000;    0.000
1039.71;18780.000;    0.000;    0.000
1039.84;12216.000;    0.000;    0.000
1039.97; 9360.000;    0.000;    0.000
1040.10;14176.000;    0.000;    0.000
1040.23;14616.000;    0.000;    0.000
1040.36;12560.000;    0.000;    0.000
1040.49;23000.000;    0.000;    0.000
1040.62;16608.000;    0.000;    0.000
1040.75;13412.000;    0.000;    0.000
1040.88;20336.000;    0.000;    0.000
1041.01;19332.000;    0.000;    0.000
1041.14;14096.000;    0.000;    0.000
1041.27; 9960.000;    0.000;    0.000
1041.40; 9300.000;    0.000;    0.000
1041.53;19604.000;    0.000;    0.000
1041.65;14536.000;    0.000;    0.000
1041.78;13696.000;    0.000;    0.000
1041.91;11640.000;    0.000;    0.000
1042.04;13568.000;    0.000;    0.000
1042.17;15412.000;    0.000;    0.000
1042.30;13040.000;    0.000;    0.000
1042.43; 6532.000;    0.000;    0.000
1042.56;16512.000;    0.000;    0.000
1042.69;16020.000;    0.000;    0.000
1042.82;13196.000;    0.000;    0.000
1042.95;18432.000;    0.000;    0.000
1043.08;22404.000;    0.000;    0.000
1043.21;17012.000;    0.000;    0.000
1043.34;16280.000;    0.000;    0.000
1043.47;20076.000;    0.000;    0.000
1043.60;10512.000;    0.000;    0.000
1043.73;13224.000;    0.000;    0.000
1043.86;21592.000;    0.000;    0.000
1043.98;18664.000;    0.000;    0.000
1044.11;10720.000;    0.000;    0.000
1044.24;10384.000;    0.000;    0.000
1044.37;15672.000;    0.000;    0.000
1044.50;17768.000;    0.000;    0.000
1044.63;14480.000;    0.000;    0.000
1044.76;14332.000;    0.000;    0.000
1044.89;18008.000;    0.000;    0.000
1045.02;13116.000;    0.000;    0.000
1045.15; 9896.000;    0.000;    0.000
1045.28;21600.000;    0.000;    0.000
1045.41;16152.000;    0.000;    0.000
1045.54;14000.000;    0.000;    0.000
1045.66;13248.000;    0.000;    0.000
1045.79;16624.000;    0.000;    0.000
1045.92;15136.000;    0.000;    0.000
1046.05;20912.000;    0.000;    0.000
1046.18;13516.000;    0.000;    0.000
1046.31;14752.000;    0.000;    0.000
1046.44;21568.000;    0.000;    0.000
1046.57;11016.000;    0.000;    0.000
1046.70; 7684.000;    0.000;    0.000
1046.83;15624.000;    0.000;    0.000
1046.96;10996.000;    0.000;    0.000
1047.08;14856.000;    0.000;    0.000
1047.21;11408.000;    0.000;    0.000
1047.34;12180.000;    0.000;    0.000
1047.47;13112.000;    0.000;    0.000
1047.60;16340.000;    0.000;    0.000
1047.73;12188.000;    0.000;    0.000
1047.86;12560.000;    0.000;    0.000
1047.99;14840.000;    0.000;    0.000
1048.12;10404.000;    0.000;    0.000
1048.24;11876.000;    0.000;    0.000
1048.37;13508.000;    0.000;    0.000
1048.50;25168.000;    0.000;    0.000
1048.63;10100.000;    0.000;    0.000
1048.76;14144.000;    0.000;    0.000
1048.89;13852.000;    0.000;    0.000
1049.02;18280.000;    0.000;    0.000
1049.15;11404.000;    0.000;    0.000
1049.28;16840.000;    0.000;    0.000
1049.40;19680.000;    0.000;    0.000
1049.53;16676.000;    0.000;    0.000
1049.66;11824.000;    0.000;    0.000
1049.79;18200.000;    0.000;    0.000
1049.92;11608.000;    0.000;    0.000
1050.05;12164.000;    0.000;    0.000
1050.18;14596.000;    0.000;    0.000
1050.31;17964.000;    0.000;    0.000
1050.43;10200.000;    0.000;    0.000
1050.56;11128.000;    0.000;    0.000
1050.69;18152.000;    0.000;    0.000
1050.82;18720.000;    0.000;    0.000
1050.95;16112.000;    0.000;    0.000
1051.08;10960.000;    0.000;    0.000
1051.21;11960.000;    0.000;    0.000
1051.33;10380.000;    0.000;    0.000
1051.46;14020.000;    0.000;    0.000
1051.59;15768.000;    0.000;    0.000
1051.72;13820.000;    0.000;    0.000
1051.85;10972.000;    0.000;    0.000
1051.98;13356.000;    0.000;    0.000
1052.11;15428.000;    0.000;    0.000
1052.23;10452.000;    0.000;    0.000
1052.36;14652.000;    0.000;    0.000
1052.49;11964.000;    0.000;    0.000
1052.62;13452.000;    0.000;    0.000
1052.75;11400.000;    0.000;    0.000
1052.88;14452.000;    0.000;    0.000
1053.01; 9280.000;    0.000;    0.000
1053.13;22500.000;    0.000;    0.000
1053.26;15044.000;    0.000;    0.000
1053.39;12076.000;    0.000;    0.000
1053.52;16776.000;    0.000;    0.000
1053.65;15404.000;    0.000;    0.000
1053.78; 9408.000;    0.000;    0.000
1053.90;10112.000;    0.000;    0.000
1054.03;16428.000;    0.000;    0.000
1054.16;13052.000;    0.000;    0.000
1054.29;12300.000;    0.000;    0.000
1054.42;12900.000;    0.000;    0.000
1054.55;17548.000;    0.000;    0.000
1054.67;15624.000;    0.000;    0.000
1054.80;14040.000;    0.000;    0.000
1054.93;10508.000;    0.000;    0.000
1055.06;16264.000;    0.000;    0.000
1055.19;18420.000;    0.000;    0.000
1055.31;16288.000;    0.000;    0.000
1055.44; 7608.000;    0.000;    0.000
1055.57;15856.000;    0.000;    0.000
1055.70;13332.000;    0.000;    0.000
1055.83;10152.000;    0.000;    0.000
1055.96; 7380.000;    0.000;    0.000
1056.08;16112.000;    0.000;    0.000
1056.21;11032.000;    0.000;    0.000
1056.34;18164.000;    0.000;    0.000
1056.47;10876.000;    0.000;    0.000
1056.60;14188.000;    0.000;    0.000
1056.72;19056.000;    0.000;    0.000
1056.85;11696.000;    0.000;    0.000
1056.98;11516.000;    0.000;    0.000
1057.11;14104.000;    0.000;    0.000
1057.24;14144.000;    0.000;    0.000
1057.36;10916.000;    0.000;    0.000
1057.49; 9032.000;    0.000;    0.000
1057.62;14820.000;    0.000;    0.000
1057.75;16088.000;    0.000;    0.000
1057.88;16360.000;    0.000;    0.000
1058.00;17420.000;    0.000;    0.000
1058.13;14740.000;    0.000;    0.000
1058.26;15336.000;    0.000;    0.000
1058.39;15532.000;    0.000;    0.000
1058.52;12856.000;    0.000;    0.000
1058.64;15408.000;    0.000;    0.000
1058.77;19084.000;    0.000;    0.000
1058.90;14980.000;    0.000;    0.000
1059.03;12984.000;    0.000;    0.000
1059.16;16952.000;    0.000;    0.000
1059.28;22208.000;    0.000;    0.000
1059.41;14424.000;    0.000;    0.000
1059.54;18032.000;    0.000;    0.000
1059.67;12740.000;    0.000;    0.000
1059.79;12036.000;    0.000;    0.000
1059.92; 7740.000;    0.000;    0.000
1060.05;11036.000;    0.000;    0.000
1060.18;12928.000;    0.000;    0.000
1060.31;12660.000;    0.000;    0.000
1060.43;10448.000;    0.000;    0.000
1060.56;14724.000;    0.000;    0.000
1060.69;17988.000;    0.000;    0.000
1060.82; 8220.000;    0.000;    0.000
1060.94; 9308.000;    0.000;    0.000
1061.07;12700.000;    0.000;    0.000
1061.20;14232.000;    0.000;    0.000
1061.33;11788.000;    0.000;    0.000
1061.45;11564.000;    0.000;    0.000
1061.58;14476.000;    0.000;    0.000
1061.71;12952.000;    0.000;    0.000
1061.84;21328.000;    0.000;    0.000
1061.96;12640.000;    0.000;    0.000
1062.09;16392.000;    0.000;    0.000
1062.22;11272.000;    0.000;    0.000
1062.35;11036.000;    0.000;    0.000
1062.47; 9808.000;    0.000;    0.000
1062.60;13864.000;    0.000;    0.000
1062.73; 9640.000;    0.000;    0.000
1062.86;11116.000;    0.000;    0.000
1062.98;10572.000;    0.000;    0.000
1063.11;10088.000;    0.000;    0.000
1063.24;14460.000;    0.000;    0.000
1063.37;18024.000;    0.000;    0.000
1063.49;17944.000;    0.000;    0.000
1063.62; 9892.000;    0.000;    0.000
1063.75;19004.000;    0.000;    0.000
1063.88;13360.000;    0.000;    0.000
1064.00;13416.000;    0.000;    0.000
1064.13;12144.000;    0.000;    0.000
1064.26;17108.000;    0.000;    0.000
1064.39;15624.000;    0.000;    0.000
1064.51;12316.000;    0.000;    0.000
1064.64;17264.000;    0.000;    0.000
1064.77;16228.000;    0.000;    0.000
1064.89;15032.000;    0.000;    0.000
1065.02;12720.000;    0.000;    0.000
1065.15;11196.000;    0.000;    0.000
1065.28;10712.000;    0.000;    0.000
1065.40;11804.000;    0.000;    0.000
1065.53;12664.000;    0.000;    0.000
1065.66;11936.000;    0.000;    0.000
1065.78;12524.000;    0.000;    0.000
1065.91;16524.000;    0.000;    0.000
1066.04;15772.000;    0.000;    0.000
1066.17;19188.000;    0.000;    0.000
1066.29;17796.000;    0.000;    0.000
1066.42;13316.000;    0.000;    0.000
1066.55; 9436.000;    0.000;    0.000
1066.67;14164.000;    0.000;    0.000
1066.80;12984.000;    0.000;    0.000
1066.93;17572.000;    0.000;    0.000
1067.06;11364.000;    0.000;    0.000
1067.18;15932.000;    0.000;    0.000
1067.31;10668.000;    0.000;    0.000
1067.44;14468.000;    0.000;    0.000
1067.56; 8372.000;    0.000;    0.000
1067.69;11836.000;    0.000;    0.000
1067.82;14852.000;    0.000;    0.000
1067.94;14808.000;    0.000;    0.000
1068.07;12232.000;    0.000;    0.000
1068.20;12924.000;    0.000;    0.000
1068.33;14572.000;    0.000;    0.000
1068.45;13396.000;    0.000;    0.000
1068.58;11476.000;    0.000;    0.000
1068.71; 9876.000;    0.000;    0.000
1068.83;14368.000;    0.000;    0.000
1068.96;18532.000;    0.000;    0.000
1069.09;19456.000;    0.000;    0.000
1069.21;16504.000;    0.000;    0.000
1069.34; 9944.000;    0.000;    0.000
1069.47; 9452.000;    0.000;    0.000
1069.59;14160.000;    0.000;    0.000
1069.72;10584.000;    0.000;    0.000
1069.85;19140.000;    0.000;    0.000
1069.97;12004.000;    0.000;    0.000
1070.10;12752.000;    0.000;    0.000
1070.23;16116.000;    0.000;    0.000
1070.35;16816.000;    0.000;    0.000
1070.48;10376.000;    0.000;    0.000
1070.61;13604.000;    0.000;    0.000
1070.73;10048.000;    0.000;    0.000
1070.86;18592.000;    0.000;    0.000
1070.99;16132.000;    0.000;    0.000
1071.11;14368.000;    0.000;    0.000
1071.24;18248.000;    0.000;    0.000
1071.37;13040.000;    0.000;    0.000
1071.49;20100.000;    0.000;    0.000
1071.62;12300.000;    0.000;    0.000
1071.75;15844.000;    0.000;    0.000
1071.87;17068.000;    0.000;    0.000
1072.00;16768.000;    0.000;    0.000
1072.13;11068.000;    0.000;    0.000
1072.25;11760.000;    0.000;    0.000
1072.38;10872.000;    0.000;    0.000
1072.51;16644.000;    0.000;    0.000
1072.63;11204.000;    0.000;    0.000
1072.76;10164.000;    0.000;    0.000
1072.89; 9468.000;    0.000;    0.000
1073.01;15012.000;    0.000;    0.000
1073.14;13948.000;    0.000;    0.000
1073.27;14040.000;    0.000;    0.000
1073.39;24924.000;    0.000;    0.000
1073.52;12864.000;    0.000;    0.000
1073.64;18936.000;    0.000;    0.000
1073.77; 9424.000;    0.000;    0.000
1073.90;12284.000;    0.000;    0.000
1074.02;14656.000;    0.000;    0.000
1074.15;12380.000;    0.000;    0.000
1074.28;12928.000;    0.000;    0.000
1074.40;20200.000;    0.000;    0.000
1074.53;24980.000;    0.000;    0.000
1074.66;12760.000;    0.000;    0.000
1074.78;19140.000;    0.000;    0.000
1074.91;14608.000;    0.000;    0.000
1075.03;19148.000;    0.000;    0.000
1075.16;14264.000;    0.000;    0.000
1075.29;13964.000;    0.000;    0.000
1075.41;11844.000;    0.000;    0.000
1075.54;14212.000;    0.000;    0.000
1075.67; 9164.000;    0.000;    0.000
1075.79;13736.000;    0.000;    0.000
1075.92;14000.000;    0.000;    0.000
1076.04;17192.000;    0.000;    0.000

