X590
Integration time [ms]: 40000.000
Averaging Nr. [scans]: 1
Smoothing Nr. [pixels]: 0
Data measured with spectrometer [name]: 0604028U1
Wave   ;Sample   ;Dark     ;Reference;Scope
[nm]   ;[counts] ;[counts] ;[counts] 
1033.47;10300.000;    0.000;    0.000
1033.60;10460.000;    0.000;    0.000
1033.73;15876.000;    0.000;    0.000
1033.86;13716.000;    0.000;    0.000
1033.99;17752.000;    0.000;    0.000
1034.12; 9060.000;    0.000;    0.000
1034.25;10472.000;    0.000;    0.000
1034.38;18912.000;    0.000;    0.000
1034.51;11328.000;    0.000;    0.000
1034.64;16444.000;    0.000;    0.000
1034.77;15256.000;    0.000;    0.000
1034.90;19228.000;    0.000;    0.000
1035.03;11068.000;    0.000;    0.000
1035.16;10784.000;    0.000;    0.000
1035.29;15736.000;    0.000;    0.000
1035.42;13576.000;    0.000;    0.000
1035.55;15320.000;    0.000;    0.000
1035.68;11176.000;    0.000;    0.000
1035.81;18092.000;    0.000;    0.000
1035.94; 9504.000;    0.000;    0.000
1036.07;13392.000;    0.000;    0.000
1036.20;14012.000;    0.000;    0.000
1036.33;12160.000;    0.000;    0.000
1036.46; 7744.000;    0.000;    0.000
1036.59;15620.000;    0.000;    0.000
1036.72;12152.000;    0.000;    0.000
1036.85;12380.000;    0.000;    0.000
1036.98; 8660.000;    0.000;    0.000
1037.11;13132.000;    0.000;    0.000
1037.24;10184.000;    0.000;    0.000
1037.37;14524.000;    0.000;    0.000
1037.50;10376.000;    0.000;    0.000
1037.63;14148.000;    0.000;    0.000
1037.76; 7248.000;    0.000;    0.000
1037.89;10496.000;    0.000;    0.000
1038.02;16748.000;    0.000;    0.000
1038.15;17948.000;    0.000;    0.000
1038.28; 9544.000;    0.000;    0.000
1038.41;11744.000;    0.000;    0.000
1038.54;13024.000;    0.000;    0.000
1038.67;13356.000;    0.000;    0.000
1038.80;14336.000;    0.000;    0.000
1038.93;14200.000;    0.000;    0.000
1039.06;14820.000;    0.000;    0.000
1039.19;13840.000;    0.000;    0.000
1039.32;10356.000;    0.000;    0.000
1039.45;14540.000;    0.000;    0.000
1039.58;10360.000;    0.000;    0.000
1039.71;17868.000;    0.000;    0.000
1039.84;11808.000;    0.000;    0.000
1039.97; 9152.000;    0.000;    0.000
1040.10;13628.000;    0.000;    0.000
1040.23;14284.000;    0.000;    0.000
1040.36;12092.000;    0.000;    0.000
1040.49;21992.000;    0.000;    0.000
1040.62;16024.000;    0.000;    0.000
1040.75;13072.000;    0.000;    0.000
1040.88;19288.000;    0.000;    0.000
1041.01;18304.000;    0.000;    0.000
1041.14;13732.000;    0.000;    0.000
1041.27; 9724.000;    0.000;    0.000
1041.40; 8868.000;    0.000;    0.000
1041.53;18860.000;    0.000;    0.000
1041.65;14060.000;    0.000;    0.000
1041.78;13584.000;    0.000;    0.000
1041.91;11304.000;    0.000;    0.000
1042.04;13228.000;    0.000;    0.000
1042.17;14848.000;    0.000;    0.000
1042.30;12624.000;    0.000;    0.000
1042.43; 6288.000;    0.000;    0.000
1042.56;15764.000;    0.000;    0.000
1042.69;15696.000;    0.000;    0.000
1042.82;12652.000;    0.000;    0.000
1042.95;17760.000;    0.000;    0.000
1043.08;21492.000;    0.000;    0.000
1043.21;16016.000;    0.000;    0.000
1043.34;15500.000;    0.000;    0.000
1043.47;18896.000;    0.000;    0.000
1043.60; 9852.000;    0.000;    0.000
1043.73;13096.000;    0.000;    0.000
1043.86;20804.000;    0.000;    0.000
1043.98;18204.000;    0.000;    0.000
1044.11;10472.000;    0.000;    0.000
1044.24; 9836.000;    0.000;    0.000
1044.37;15016.000;    0.000;    0.000
1044.50;17104.000;    0.000;    0.000
1044.63;13756.000;    0.000;    0.000
1044.76;13652.000;    0.000;    0.000
1044.89;17192.000;    0.000;    0.000
1045.02;12616.000;    0.000;    0.000
1045.15; 9676.000;    0.000;    0.000
1045.28;20688.000;    0.000;    0.000
1045.41;15152.000;    0.000;    0.000
1045.54;13560.000;    0.000;    0.000
1045.66;12768.000;    0.000;    0.000
1045.79;15976.000;    0.000;    0.000
1045.92;14456.000;    0.000;    0.000
1046.05;20016.000;    0.000;    0.000
1046.18;12972.000;    0.000;    0.000
1046.31;14140.000;    0.000;    0.000
1046.44;20528.000;    0.000;    0.000
1046.57;10780.000;    0.000;    0.000
1046.70; 7520.000;    0.000;    0.000
1046.83;15044.000;    0.000;    0.000
1046.96;10816.000;    0.000;    0.000
1047.08;14412.000;    0.000;    0.000
1047.21;10976.000;    0.000;    0.000
1047.34;11984.000;    0.000;    0.000
1047.47;12640.000;    0.000;    0.000
1047.60;15492.000;    0.000;    0.000
1047.73;11708.000;    0.000;    0.000
1047.86;12184.000;    0.000;    0.000
1047.99;14384.000;    0.000;    0.000
1048.12;10152.000;    0.000;    0.000
1048.24;11344.000;    0.000;    0.000
1048.37;12932.000;    0.000;    0.000
1048.50;23512.000;    0.000;    0.000
1048.63; 9828.000;    0.000;    0.000
1048.76;13712.000;    0.000;    0.000
1048.89;13388.000;    0.000;    0.000
1049.02;17452.000;    0.000;    0.000
1049.15;10964.000;    0.000;    0.000
1049.28;15988.000;    0.000;    0.000
1049.40;18376.000;    0.000;    0.000
1049.53;16196.000;    0.000;    0.000
1049.66;11312.000;    0.000;    0.000
1049.79;17292.000;    0.000;    0.000
1049.92;11212.000;    0.000;    0.000
1050.05;11820.000;    0.000;    0.000
1050.18;13756.000;    0.000;    0.000
1050.31;17480.000;    0.000;    0.000
1050.43;10092.000;    0.000;    0.000
1050.56;10948.000;    0.000;    0.000
1050.69;17544.000;    0.000;    0.000
1050.82;17896.000;    0.000;    0.000
1050.95;15320.000;    0.000;    0.000
1051.08;10584.000;    0.000;    0.000
1051.21;11700.000;    0.000;    0.000
1051.33;10104.000;    0.000;    0.000
1051.46;13532.000;    0.000;    0.000
1051.59;15528.000;    0.000;    0.000
1051.72;13248.000;    0.000;    0.000
1051.85;10712.000;    0.000;    0.000
1051.98;12908.000;    0.000;    0.000
1052.11;14900.000;    0.000;    0.000
1052.23;10016.000;    0.000;    0.000
1052.36;14100.000;    0.000;    0.000
1052.49;11668.000;    0.000;    0.000
1052.62;13128.000;    0.000;    0.000
1052.75;11144.000;    0.000;    0.000
1052.88;13672.000;    0.000;    0.000
1053.01; 9016.000;    0.000;    0.000
1053.13;21512.000;    0.000;    0.000
1053.26;14432.000;    0.000;    0.000
1053.39;11708.000;    0.000;    0.000
1053.52;16156.000;    0.000;    0.000
1053.65;14892.000;    0.000;    0.000
1053.78; 9076.000;    0.000;    0.000
1053.90; 9716.000;    0.000;    0.000
1054.03;15692.000;    0.000;    0.000
1054.16;12612.000;    0.000;    0.000
1054.29;11696.000;    0.000;    0.000
1054.42;12240.000;    0.000;    0.000
1054.55;16904.000;    0.000;    0.000
1054.67;14712.000;    0.000;    0.000
1054.80;13188.000;    0.000;    0.000
1054.93;10224.000;    0.000;    0.000
1055.06;15512.000;    0.000;    0.000
1055.19;17448.000;    0.000;    0.000
1055.31;15512.000;    0.000;    0.000
1055.44; 7316.000;    0.000;    0.000
1055.57;14928.000;    0.000;    0.000
1055.70;12980.000;    0.000;    0.000
1055.83; 9892.000;    0.000;    0.000
1055.96; 7068.000;    0.000;    0.000
1056.08;15580.000;    0.000;    0.000
1056.21;10920.000;    0.000;    0.000
1056.34;17220.000;    0.000;    0.000
1056.47;10500.000;    0.000;    0.000
1056.60;13892.000;    0.000;    0.000
1056.72;18276.000;    0.000;    0.000
1056.85;11160.000;    0.000;    0.000
1056.98;11188.000;    0.000;    0.000
1057.11;13560.000;    0.000;    0.000
1057.24;13632.000;    0.000;    0.000
1057.36;10712.000;    0.000;    0.000
1057.49; 8868.000;    0.000;    0.000
1057.62;14144.000;    0.000;    0.000
1057.75;15332.000;    0.000;    0.000
1057.88;15668.000;    0.000;    0.000
1058.00;16812.000;    0.000;    0.000
1058.13;14260.000;    0.000;    0.000
1058.26;14968.000;    0.000;    0.000
1058.39;15204.000;    0.000;    0.000
1058.52;12172.000;    0.000;    0.000
1058.64;14820.000;    0.000;    0.000
1058.77;18324.000;    0.000;    0.000
1058.90;15528.000;    0.000;    0.000
1059.03;12332.000;    0.000;    0.000
1059.16;16324.000;    0.000;    0.000
1059.28;21144.000;    0.000;    0.000
1059.41;13896.000;    0.000;    0.000
1059.54;17152.000;    0.000;    0.000
1059.67;12392.000;    0.000;    0.000
1059.79;11560.000;    0.000;    0.000
1059.92; 7672.000;    0.000;    0.000
1060.05;10844.000;    0.000;    0.000
1060.18;12524.000;    0.000;    0.000
1060.31;12376.000;    0.000;    0.000
1060.43;10244.000;    0.000;    0.000
1060.56;14320.000;    0.000;    0.000
1060.69;17240.000;    0.000;    0.000
1060.82; 8040.000;    0.000;    0.000
1060.94; 9248.000;    0.000;    0.000
1061.07;12272.000;    0.000;    0.000
1061.20;13868.000;    0.000;    0.000
1061.33;11632.000;    0.000;    0.000
1061.45;11300.000;    0.000;    0.000
1061.58;13908.000;    0.000;    0.000
1061.71;12408.000;    0.000;    0.000
1061.84;20088.000;    0.000;    0.000
1061.96;12452.000;    0.000;    0.000
1062.09;15620.000;    0.000;    0.000
1062.22;11024.000;    0.000;    0.000
1062.35;10816.000;    0.000;    0.000
1062.47; 9632.000;    0.000;    0.000
1062.60;13228.000;    0.000;    0.000
1062.73; 9276.000;    0.000;    0.000
1062.86;10860.000;    0.000;    0.000
1062.98;10228.000;    0.000;    0.000
1063.11; 9912.000;    0.000;    0.000
1063.24;13992.000;    0.000;    0.000
1063.37;17384.000;    0.000;    0.000
1063.49;16976.000;    0.000;    0.000
1063.62; 9592.000;    0.000;    0.000
1063.75;18280.000;    0.000;    0.000
1063.88;12960.000;    0.000;    0.000
1064.00;12952.000;    0.000;    0.000
1064.13;11428.000;    0.000;    0.000
1064.26;16472.000;    0.000;    0.000
1064.39;14980.000;    0.000;    0.000
1064.51;11784.000;    0.000;    0.000
1064.64;16376.000;    0.000;    0.000
1064.77;15576.000;    0.000;    0.000
1064.89;14656.000;    0.000;    0.000
1065.02;12212.000;    0.000;    0.000
1065.15;10632.000;    0.000;    0.000
1065.28;10484.000;    0.000;    0.000
1065.40;11444.000;    0.000;    0.000
1065.53;12216.000;    0.000;    0.000
1065.66;11484.000;    0.000;    0.000
1065.78;12108.000;    0.000;    0.000
1065.91;15672.000;    0.000;    0.000
1066.04;15252.000;    0.000;    0.000
1066.17;18380.000;    0.000;    0.000
1066.29;17232.000;    0.000;    0.000
1066.42;12744.000;    0.000;    0.000
1066.55; 9300.000;    0.000;    0.000
1066.67;14096.000;    0.000;    0.000
1066.80;12512.000;    0.000;    0.000
1066.93;17024.000;    0.000;    0.000
1067.06;11288.000;    0.000;    0.000
1067.18;15236.000;    0.000;    0.000
1067.31;10148.000;    0.000;    0.000
1067.44;13964.000;    0.000;    0.000
1067.56; 8332.000;    0.000;    0.000
1067.69;11480.000;    0.000;    0.000
1067.82;14268.000;    0.000;    0.000
1067.94;14320.000;    0.000;    0.000
1068.07;11756.000;    0.000;    0.000
1068.20;12716.000;    0.000;    0.000
1068.33;14176.000;    0.000;    0.000
1068.45;12884.000;    0.000;    0.000
1068.58;11072.000;    0.000;    0.000
1068.71; 9648.000;    0.000;    0.000
1068.83;13856.000;    0.000;    0.000
1068.96;18200.000;    0.000;    0.000
1069.09;18420.000;    0.000;    0.000
1069.21;16008.000;    0.000;    0.000
1069.34; 9592.000;    0.000;    0.000
1069.47; 9172.000;    0.000;    0.000
1069.59;13740.000;    0.000;    0.000
1069.72;10132.000;    0.000;    0.000
1069.85;18268.000;    0.000;    0.000
1069.97;11468.000;    0.000;    0.000
1070.10;12404.000;    0.000;    0.000
1070.23;15420.000;    0.000;    0.000
1070.35;16024.000;    0.000;    0.000
1070.48;10284.000;    0.000;    0.000
1070.61;13208.000;    0.000;    0.000
1070.73; 9476.000;    0.000;    0.000
1070.86;18084.000;    0.000;    0.000
1070.99;15396.000;    0.000;    0.000
1071.11;13680.000;    0.000;    0.000
1071.24;17180.000;    0.000;    0.000
1071.37;12688.000;    0.000;    0.000
1071.49;19300.000;    0.000;    0.000
1071.62;11740.000;    0.000;    0.000
1071.75;15088.000;    0.000;    0.000
1071.87;16300.000;    0.000;    0.000
1072.00;16308.000;    0.000;    0.000
1072.13;10804.000;    0.000;    0.000
1072.25;11384.000;    0.000;    0.000
1072.38;10840.000;    0.000;    0.000
1072.51;16132.000;    0.000;    0.000
1072.63;11128.000;    0.000;    0.000
1072.76;10036.000;    0.000;    0.000
1072.89; 9380.000;    0.000;    0.000
1073.01;14684.000;    0.000;    0.000
1073.14;13488.000;    0.000;    0.000
1073.27;13712.000;    0.000;    0.000
1073.39;23688.000;    0.000;    0.000
1073.52;12396.000;    0.000;    0.000
1073.64;18480.000;    0.000;    0.000
1073.77; 9040.000;    0.000;    0.000
1073.90;12004.000;    0.000;    0.000
1074.02;14212.000;    0.000;    0.000
1074.15;11888.000;    0.000;    0.000
1074.28;12912.000;    0.000;    0.000
1074.40;19700.000;    0.000;    0.000
1074.53;23904.000;    0.000;    0.000
1074.66;12416.000;    0.000;    0.000
1074.78;18048.000;    0.000;    0.000
1074.91;13956.000;    0.000;    0.000
1075.03;18336.000;    0.000;    0.000
1075.16;13960.000;    0.000;    0.000
1075.29;13408.000;    0.000;    0.000
1075.41;11468.000;    0.000;    0.000
1075.54;13800.000;    0.000;    0.000
1075.67; 8928.000;    0.000;    0.000
1075.79;13196.000;    0.000;    0.000
1075.92;13716.000;    0.000;    0.000
1076.04;16704.000;    0.000;    0.000

